date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:09:31	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:30%20GMT	https://jdstrata.com.au/?p=728	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index9848.html	(from https://jdstrata.com.au/portfolio-posts/evermore/)
00:09:32	2748/2748	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:31%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2Fevermore%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed4766	(from https://jdstrata.com.au/portfolio-posts/evermore/)
00:09:32	224777/224777	---M--	200	added ('OK')	image/jpeg	etag:%2236e09-5e964b83f0f39%22	https://jdstrata.com.au/wp-content/uploads/2022/09/evermore1.jpeg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2022/09/evermore1-2.jpg	(from https://jdstrata.com.au/portfolio-posts/evermore/)
00:09:33	439670/439670	---M--	200	added ('OK')	image/jpeg	etag:%226b576-5e964b8021d3c%22	https://jdstrata.com.au/wp-content/uploads/2022/09/evermore2.jpeg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2022/09/evermore2.jpg	(from https://jdstrata.com.au/portfolio-posts/evermore/)
00:09:34	780/780	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/backshall-village/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/backshall-village/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/backshall-village/)
00:09:34	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:33%20GMT	https://jdstrata.com.au/?p=213	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexf3dd.html	(from https://jdstrata.com.au/portfolio-posts/backshall-village/)
00:09:34	2700/2700	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:32%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2Fbackshall-village%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedd0b6.json	(from https://jdstrata.com.au/portfolio-posts/backshall-village/)
00:09:36	2802/2802	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:34%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2Fbackshall-village%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed2c17	(from https://jdstrata.com.au/portfolio-posts/backshall-village/)
00:09:37	345812/345812	---M--	200	added ('OK')	image/jpeg	etag:%22546d4-58cec42461c11%22	https://jdstrata.com.au/wp-content/uploads/2019/01/backshall-village-01.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/backshall-village-01.jpg	(from https://jdstrata.com.au/portfolio-posts/backshall-village/)
00:09:37	377199/377199	---M--	200	added ('OK')	image/jpeg	etag:%225c16f-58cec4246fea9%22	https://jdstrata.com.au/wp-content/uploads/2019/01/backshall-village-03.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/backshall-village-03.jpg	(from https://jdstrata.com.au/portfolio-posts/backshall-village/)
00:09:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:37%20GMT	https://jdstrata.com.au/portfolio-posts/backshall-village/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/backshall-village/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/portfolio-posts/backshall-village/)
00:09:38	2698/2698	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:37%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F10-quarry-street%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed401b.json	(from https://jdstrata.com.au/portfolio-posts/10-quarry-street/)
00:09:38	777/777	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/10-quarry-street/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/10-quarry-street/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/10-quarry-street/)
00:09:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:37%20GMT	https://jdstrata.com.au/?p=722	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexc9c3.html	(from https://jdstrata.com.au/portfolio-posts/10-quarry-street/)
00:09:39	2800/2800	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:38%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F10-quarry-street%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedc84e	(from https://jdstrata.com.au/portfolio-posts/10-quarry-street/)
00:09:39	127565/127565	---M--	200	added ('OK')	image/jpeg	etag:%221f24d-5e964753ea60c%22	https://jdstrata.com.au/wp-content/uploads/2022/09/quarry2.jpeg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2022/09/quarry2.jpg	(from https://jdstrata.com.au/portfolio-posts/10-quarry-street/)
00:09:40	2672/2672	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:39%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F9-healy-road%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed5ebd.json	(from https://jdstrata.com.au/portfolio-posts/9-healy-road/)
00:09:40	765/765	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/9-healy-road/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/9-healy-road/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/9-healy-road/)
00:09:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:40%20GMT	https://jdstrata.com.au/?p=261	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexd89d.html	(from https://jdstrata.com.au/portfolio-posts/9-healy-road/)
00:09:42	2774/2774	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:40%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F9-healy-road%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed835f	(from https://jdstrata.com.au/portfolio-posts/9-healy-road/)
00:09:42	292877/292877	---M--	200	added ('OK')	image/jpeg	etag:%224780d-58cec424871c0%22	https://jdstrata.com.au/wp-content/uploads/2019/02/9-healy-road-05.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/02/9-healy-road-05.jpg	(from https://jdstrata.com.au/portfolio-posts/9-healy-road/)
00:09:42	199219/199219	---M--	200	added ('OK')	image/jpeg	etag:%2230a33-58cec42483719%22	https://jdstrata.com.au/wp-content/uploads/2019/02/9-healy-road-06.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/02/9-healy-road-06.jpg	(from https://jdstrata.com.au/portfolio-posts/9-healy-road/)
00:09:42	434168/434168	---M--	200	added ('OK')	image/jpeg	etag:%2269ff8-58cec424813fc%22	https://jdstrata.com.au/wp-content/uploads/2019/02/9-healy-road-08.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/02/9-healy-road-08.jpg	(from https://jdstrata.com.au/portfolio-posts/9-healy-road/)
00:09:43	251518/251518	---M--	200	added ('OK')	image/jpeg	etag:%223d67e-58cec424894dc%22	https://jdstrata.com.au/wp-content/uploads/2019/02/9-healy-road-09.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/02/9-healy-road-09.jpg	(from https://jdstrata.com.au/portfolio-posts/9-healy-road/)
00:09:43	232156/232156	---M--	200	added ('OK')	image/jpeg	etag:%2238adc-58cec42488159%22	https://jdstrata.com.au/wp-content/uploads/2019/02/9-healy-road-10.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/02/9-healy-road-10.jpg	(from https://jdstrata.com.au/portfolio-posts/9-healy-road/)
00:09:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:43%20GMT	https://jdstrata.com.au/portfolio-posts/9-healy-road/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/9-healy-road/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/portfolio-posts/9-healy-road/)
00:09:44	9124/9124	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:43%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/695	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/695.json	(from https://jdstrata.com.au/asbestos-survey/)
00:09:45	2586/2586	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:44%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fasbestos-survey%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed4ce6.json	(from https://jdstrata.com.au/asbestos-survey/)
00:09:46	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:44%20GMT	https://jdstrata.com.au/?p=695	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index8fde.html	(from https://jdstrata.com.au/asbestos-survey/)
00:09:47	2655/2655	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:45%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fasbestos-survey%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed1f97	(from https://jdstrata.com.au/asbestos-survey/)
00:09:48	2690/2690	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:47%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F66-high-street%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embeddc55.json	(from https://jdstrata.com.au/portfolio-posts/66-high-street/)
00:09:49	771/771	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/66-high-street/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/66-high-street/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/66-high-street/)
00:09:49	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:48%20GMT	https://jdstrata.com.au/?p=859	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index049d.html	(from https://jdstrata.com.au/portfolio-posts/66-high-street/)
00:09:50	2792/2792	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:49%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F66-high-street%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed6f39	(from https://jdstrata.com.au/portfolio-posts/66-high-street/)
00:09:52	2676/2676	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:50%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F48-henry-street%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed7537.json	(from https://jdstrata.com.au/portfolio-posts/48-henry-street/)
00:09:53	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:50%20GMT	https://jdstrata.com.au/?p=891	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexb541.html	(from https://jdstrata.com.au/portfolio-posts/48-henry-street/)
00:09:53	774/774	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/48-henry-street/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/48-henry-street/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/48-henry-street/)
00:09:53	2778/2778	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:52%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F48-henry-street%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed1171	(from https://jdstrata.com.au/portfolio-posts/48-henry-street/)
00:09:55	2717/2717	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:53%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F402-carrington-street%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed70e8.json	(from https://jdstrata.com.au/portfolio-posts/402-carrington-street/)
00:09:55	792/792	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/402-carrington-street/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/402-carrington-street/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/402-carrington-street/)
00:09:55	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:54%20GMT	https://jdstrata.com.au/?p=855	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexc3f0.html	(from https://jdstrata.com.au/portfolio-posts/402-carrington-street/)
00:09:57	2819/2819	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:55%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F402-carrington-street%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed363d	(from https://jdstrata.com.au/portfolio-posts/402-carrington-street/)
00:09:59	2697/2697	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:57%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F14-lime-street%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed9553.json	(from https://jdstrata.com.au/portfolio-posts/14-lime-street/)
00:09:59	771/771	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/14-lime-street/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/14-lime-street/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/14-lime-street/)
00:09:59	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:58%20GMT	https://jdstrata.com.au/?p=894	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index3861.html	(from https://jdstrata.com.au/portfolio-posts/14-lime-street/)
00:10:00	2799/2799	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:59%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F14-lime-street%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed13ac	(from https://jdstrata.com.au/portfolio-posts/14-lime-street/)
00:10:02	2700/2700	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:10:00%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F342-south-terrace%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedb0ee.json	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:02	780/780	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/342-south-terrace/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/342-south-terrace/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:02	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:10:01%20GMT	https://jdstrata.com.au/?p=223	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexd027.html	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:03	2802/2802	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:10:02%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F342-south-terrace%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed7a7f	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:03	209630/209630	---M--	200	added ('OK')	image/jpeg	etag:%22332de-58cec42470e44%22	https://jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-01.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-01.jpg	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:04	275545/275545	---M--	200	added ('OK')	image/jpeg	etag:%2243459-58cec4245fccc%22	https://jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-04.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-04.jpg	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:04	381848/381848	---M--	200	added ('OK')	image/jpeg	etag:%225d398-58cec42478751%22	https://jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-02.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-02.jpg	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:04	275635/275635	---M--	200	added ('OK')	image/jpeg	etag:%22434b3-58cec4245d9a3%22	https://jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-05.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-05.jpg	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:04	179491/179491	---M--	200	added ('OK')	image/jpeg	etag:%222bd23-58cec4247ae73%22	https://jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-06.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-06.jpg	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:04	258161/258161	---M--	200	added ('OK')	image/jpeg	etag:%223f071-58cec4247642c%22	https://jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-08.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-08.jpg	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:05	244517/244517	---M--	200	added ('OK')	image/jpeg	etag:%223bb25-58cec424773ce%22	https://jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-09.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-09.jpg	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:07	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:10:04%20GMT	https://jdstrata.com.au/portfolio-posts/342-south-terrace/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/342-south-terrace/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/portfolio-posts/342-south-terrace/)
00:10:07	2706/2706	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:10:05%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2Fwestend-apartments%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedb663.json	(from https://jdstrata.com.au/portfolio-posts/westend-apartments/)
00:10:07	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:10:05%20GMT	https://jdstrata.com.au/?p=202	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index6452.html	(from https://jdstrata.com.au/portfolio-posts/westend-apartments/)
00:10:07	783/783	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/westend-apartments/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/westend-apartments/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/westend-apartments/)
00:10:09	2808/2808	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:10:07%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2Fwestend-apartments%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embeda9b3	(from https://jdstrata.com.au/portfolio-posts/westend-apartments/)
00:10:09	268907/268907	---M--	200	added ('OK')	image/jpeg	etag:%2241a6b-58cec42465a87%22	https://jdstrata.com.au/wp-content/uploads/2019/01/westend-apartments-02.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/westend-apartments-02.jpg	(from https://jdstrata.com.au/portfolio-posts/westend-apartments/)
00:10:10	255540/255540	---M--	200	added ('OK')	image/jpeg	etag:%223e634-58cec42466e14%22	https://jdstrata.com.au/wp-content/uploads/2019/01/westend-apartments-03.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/westend-apartments-03.jpg	(from https://jdstrata.com.au/portfolio-posts/westend-apartments/)
00:10:11	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:10:10%20GMT	https://jdstrata.com.au/portfolio-posts/westend-apartments/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/westend-apartments/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/portfolio-posts/westend-apartments/)
00:10:11	2676/2676	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:10:10%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F26-morrit-way%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedb57d.json	(from https://jdstrata.com.au/portfolio-posts/26-morrit-way/)
00:10:11	770/770	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/26-morrit-way/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/26-morrit-way/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/26-morrit-way/)
00:10:11	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:10:10%20GMT	https://jdstrata.com.au/?p=744	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index664b.html	(from https://jdstrata.com.au/portfolio-posts/26-morrit-way/)
00:10:12	2778/2778	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:10:11%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F26-morrit-way%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed5cc8	(from https://jdstrata.com.au/portfolio-posts/26-morrit-way/)
00:10:12	144576/144576	---M--	200	added ('OK')	image/jpeg	etag:%22234c0-5e9650829e6af%22	https://jdstrata.com.au/wp-content/uploads/2022/09/26morrit2.jpeg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2022/09/26morrit2.jpg	(from https://jdstrata.com.au/portfolio-posts/26-morrit-way/)
00:10:14	2698/2698	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:10:12%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F2-riverside-road%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed65f3.json	(from https://jdstrata.com.au/portfolio-posts/2-riverside-road/)
00:10:14	777/777	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/2-riverside-road/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/2-riverside-road/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/2-riverside-road/)
00:10:14	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:10:13%20GMT	https://jdstrata.com.au/?p=739	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index5e3b.html	(from https://jdstrata.com.au/portfolio-posts/2-riverside-road/)
00:10:15	2800/2800	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:10:14%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F2-riverside-road%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed5f73	(from https://jdstrata.com.au/portfolio-posts/2-riverside-road/)
